"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1500000US481410001061","Block Group 1; Census Tract 1.06; El Paso County; Texas","65208","31071",
"1500000US481410001062","Block Group 2; Census Tract 1.06; El Paso County; Texas","75669","27022",
"1500000US481410001063","Block Group 3; Census Tract 1.06; El Paso County; Texas","62188","15766",
"1500000US481410001064","Block Group 4; Census Tract 1.06; El Paso County; Texas","84087","37614",
"1500000US481410001071","Block Group 1; Census Tract 1.07; El Paso County; Texas","54836","42697",
"1500000US481410001072","Block Group 2; Census Tract 1.07; El Paso County; Texas","49896","43286",
"1500000US481410001073","Block Group 3; Census Tract 1.07; El Paso County; Texas","58708","15817",
"1500000US481410001074","Block Group 4; Census Tract 1.07; El Paso County; Texas","39345","29172",
"1500000US481410001075","Block Group 5; Census Tract 1.07; El Paso County; Texas","55179","37553",
"1500000US481410001076","Block Group 6; Census Tract 1.07; El Paso County; Texas","46743","20300",
"1500000US481410001081","Block Group 1; Census Tract 1.08; El Paso County; Texas","50441","12418",
"1500000US481410001082","Block Group 2; Census Tract 1.08; El Paso County; Texas","41273","5340",
"1500000US481410001091","Block Group 1; Census Tract 1.09; El Paso County; Texas","56318","6305",
"1500000US481410001092","Block Group 2; Census Tract 1.09; El Paso County; Texas","40804","7264",
"1500000US481410001101","Block Group 1; Census Tract 1.10; El Paso County; Texas","73403","13658",
"1500000US481410001102","Block Group 2; Census Tract 1.10; El Paso County; Texas","57875","12419",
"1500000US481410001103","Block Group 3; Census Tract 1.10; El Paso County; Texas","26589","6173",
"1500000US481410001111","Block Group 1; Census Tract 1.11; El Paso County; Texas","52442","23377",
"1500000US481410001112","Block Group 2; Census Tract 1.11; El Paso County; Texas","71250","30987",
"1500000US481410001113","Block Group 3; Census Tract 1.11; El Paso County; Texas","56797","24515",
"1500000US481410001121","Block Group 1; Census Tract 1.12; El Paso County; Texas","57500","38078",
"1500000US481410001122","Block Group 2; Census Tract 1.12; El Paso County; Texas","53558","9693",
"1500000US481410001123","Block Group 3; Census Tract 1.12; El Paso County; Texas","81917","22983",
"1500000US481410001124","Block Group 4; Census Tract 1.12; El Paso County; Texas","-","**",
"1500000US481410001131","Block Group 1; Census Tract 1.13; El Paso County; Texas","73264","12503",
"1500000US481410001132","Block Group 2; Census Tract 1.13; El Paso County; Texas","62500","28283",
"1500000US481410001141","Block Group 1; Census Tract 1.14; El Paso County; Texas","62250","41985",
"1500000US481410001142","Block Group 2; Census Tract 1.14; El Paso County; Texas","64076","27191",
"1500000US481410002041","Block Group 1; Census Tract 2.04; El Paso County; Texas","28125","7589",
"1500000US481410002042","Block Group 2; Census Tract 2.04; El Paso County; Texas","74112","14792",
"1500000US481410002043","Block Group 3; Census Tract 2.04; El Paso County; Texas","59702","24520",
"1500000US481410002044","Block Group 4; Census Tract 2.04; El Paso County; Texas","51250","10206",
"1500000US481410002045","Block Group 5; Census Tract 2.04; El Paso County; Texas","34464","32228",
"1500000US481410002051","Block Group 1; Census Tract 2.05; El Paso County; Texas","23151","13752",
"1500000US481410002052","Block Group 2; Census Tract 2.05; El Paso County; Texas","59000","27462",
"1500000US481410002053","Block Group 3; Census Tract 2.05; El Paso County; Texas","33750","21856",
"1500000US481410002061","Block Group 1; Census Tract 2.06; El Paso County; Texas","43137","5538",
"1500000US481410002062","Block Group 2; Census Tract 2.06; El Paso County; Texas","36250","16485",
"1500000US481410002063","Block Group 3; Census Tract 2.06; El Paso County; Texas","71406","43990",
"1500000US481410002071","Block Group 1; Census Tract 2.07; El Paso County; Texas","71399","19456",
"1500000US481410002072","Block Group 2; Census Tract 2.07; El Paso County; Texas","38077","12818",
"1500000US481410002073","Block Group 3; Census Tract 2.07; El Paso County; Texas","35417","29895",
"1500000US481410002081","Block Group 1; Census Tract 2.08; El Paso County; Texas","67674","21226",
"1500000US481410002082","Block Group 2; Census Tract 2.08; El Paso County; Texas","43828","16120",
"1500000US481410003011","Block Group 1; Census Tract 3.01; El Paso County; Texas","-","**",
"1500000US481410003012","Block Group 2; Census Tract 3.01; El Paso County; Texas","36167","7673",
"1500000US481410003013","Block Group 3; Census Tract 3.01; El Paso County; Texas","40025","24818",
"1500000US481410003014","Block Group 4; Census Tract 3.01; El Paso County; Texas","19187","6011",
"1500000US481410003015","Block Group 5; Census Tract 3.01; El Paso County; Texas","22865","14928",
"1500000US481410003021","Block Group 1; Census Tract 3.02; El Paso County; Texas","29138","8806",
"1500000US481410003022","Block Group 2; Census Tract 3.02; El Paso County; Texas","14398","4756",
"1500000US481410003023","Block Group 3; Census Tract 3.02; El Paso County; Texas","57969","18647",
"1500000US481410003024","Block Group 4; Census Tract 3.02; El Paso County; Texas","46322","5786",
"1500000US481410003025","Block Group 5; Census Tract 3.02; El Paso County; Texas","31813","13750",
"1500000US481410003026","Block Group 6; Census Tract 3.02; El Paso County; Texas","44107","19890",
"1500000US481410004011","Block Group 1; Census Tract 4.01; El Paso County; Texas","60172","32535",
"1500000US481410004012","Block Group 2; Census Tract 4.01; El Paso County; Texas","77075","14822",
